SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Elevation_DEM;Elevation_FonteDati;Regione;FullSiteCode;State
290;2730;Mileto;16.064808;38.613861;328;328;NA;Calabria;OD:2730;Italy
291;2734;Rombiolo;16.02333333;38.59666667;336;336;NA;Calabria;OD:2734;Italy
292;2740;Rosarno;15.98811111;38.5005;27;27;NA;Calabria;OD:2740;Italy
293;2750;Calimera;16.01861111;38.55666667;141;141;NA;Calabria;OD:2750;Italy
294;2760;Joppolo;15.90525;38.592;635;635;NA;Calabria;OD:2760;Italy
295;2770;Tropea;15.89444444;38.67527778;15;15;NA;Calabria;OD:2770;Italy
296;2780;Zungri;15.98294444;38.65347222;451;451;NA;Calabria;OD:2780;Italy
297;2790;Briatico;16.03638889;38.72694444;49;49;NA;Calabria;OD:2790;Italy
298;2795;Monte Poro;15.92333306;38.6;666;666;NA;Calabria;OD:2795;Italy
299;2800;Vibo Valentia;16.10638889;38.67722222;481;481;NA;Calabria;OD:2800;Italy
300;2802;Vibo Valentia - Longobardi;16.11972222;38.70277778;166;166;NA;Calabria;OD:2802;Italy
301;2804;Vibo Marina;16.12194444;38.71833333;1;1;NA;Calabria;OD:2804;Italy
302;2810;Pizzo Calabro;16.16138889;38.73305556;213;213;NA;Calabria;OD:2810;Italy
303;2815;Capo Vaticano;15.829;38.62308333;72;72;NA;Calabria;OD:2815;Italy
304;2816;Maierato;16.19183333;38.70844444;186;186;NA;Calabria;OD:2816;Italy
305;2820;Monterosso Calabro;16.29238889;38.71636111;523;523;NA;Calabria;OD:2820;Italy
306;2825;Pizzo SS 18;16.21422222;38.76677778;14;14;NA;Calabria;OD:2825;Italy
307;2830;Filadelfia;16.29305556;38.78694444;579;579;NA;Calabria;OD:2830;Italy
308;2831;Ponte Morello;16.25138889;38.74805556;90;90;NA;Calabria;OD:2831;Italy
309;2840;Torre Mezzapraia;16.22027778;38.82083333;3;3;NA;Calabria;OD:2840;Italy
310;2844;Curinga;16.32333333;38.82555556;378;378;NA;Calabria;OD:2844;Italy
311;2850;Curinga Scalo;16.26111111;38.84;37;37;NA;Calabria;OD:2850;Italy
312;2860;San Tommaso;16.37666667;39.08611111;859;859;NA;Calabria;OD:2860;Italy
313;2870;Decollatura;16.35827778;39.04636111;745;745;NA;Calabria;OD:2870;Italy
314;2874;Acquabona C.C.;16.35666639;39.02583333;867;867;NA;Calabria;OD:2874;Italy
315;2880;Serrastretta;16.41583333;39.01305556;861;861;NA;Calabria;OD:2880;Italy
316;2884;Miglierina;16.48999972;38.94805556;450;450;NA;Calabria;OD:2884;Italy
317;2890;Tiriolo;16.50994444;38.93955556;523;523;NA;Calabria;OD:2890;Italy
318;2900;Marcellinara;16.49444444;38.92861111;366;366;NA;Calabria;OD:2900;Italy
319;2901;Marino;16.48999972;38.92444444;229;229;NA;Calabria;OD:2901;Italy
320;2902;Maida - Licciardi;16.33888889;38.89583333;43;43;NA;Calabria;OD:2902;Italy
321;2910;Caraffa di Catanzaro;16.48694444;38.88194444;318;318;NA;Calabria;OD:2910;Italy
322;2914;Vena di Maida;16.40666667;38.88861111;215;215;NA;Calabria;OD:2914;Italy
323;2920;Serra del Gelo;16.37055556;38.78444444;840;840;NA;Calabria;OD:2920;Italy
324;2924;Cortale;16.40225;38.83375;450;450;NA;Calabria;OD:2924;Italy
325;2930;Feroleto Antico;16.38861111;38.96305556;351;351;NA;Calabria;OD:2930;Italy
326;2935;Nicastro;16.3225;38.97861111;297;297;NA;Calabria;OD:2935;Italy
327;2940;Nicastro - Bella;16.29944444;38.98555556;597;597;NA;Calabria;OD:2940;Italy
328;2944;Carr? D'Ippolito;16.32333333;38.9375;97;97;NA;Calabria;OD:2944;Italy
329;2950;Maida;16.3645;38.85330556;282;282;NA;Calabria;OD:2950;Italy
330;2955;Lamezia Terme-Palazzo;16.23305556;38.87583333;6;6;NA;Calabria;OD:2955;Italy
331;2960;Sant'Eufemia Lamezia;16.25222222;38.92138889;28;28;NA;Calabria;OD:2960;Italy
332;2970;Capo Suvero;16.15888889;38.95;67;67;NA;Calabria;OD:2970;Italy
333;2980;Savuto C.C.;16.50361111;39.1625;1221;1221;NA;Calabria;OD:2980;Italy
334;2981;Poverella;16.5025;39.1725;1274;1274;NA;Calabria;OD:2981;Italy
335;2982;Ponte Savuto;16.31555528;39.155;643;643;NA;Calabria;OD:2982;Italy
336;2985;Martirano - Persico;16.23244444;39.09205556;233;233;NA;Calabria;OD:2985;Italy
337;2990;Parenti;16.40925;39.16105556;758;758;NA;Calabria;OD:2990;Italy
338;3000;Rogliano;16.32583333;39.18361111;665;665;NA;Calabria;OD:3000;Italy
339;3010;Martirano;16.24683333;39.08466667;255;255;NA;Calabria;OD:3010;Italy
340;3020;Nocera Terinese;16.16630556;39.03783333;332;332;NA;Calabria;OD:3020;Italy
341;3025;Nocera Terinese SS 18;16.10144444;39.03275;6;6;NA;Calabria;OD:3025;Italy
342;3030;Aiello Calabro;16.16555556;39.11611111;381;381;NA;Calabria;OD:3030;Italy
343;3040;Amantea;16.08625;39.14916667;278;278;NA;Calabria;OD:3040;Italy
344;3050;Fiumefreddo Bruzio;16.07111111;39.235;157;157;NA;Calabria;OD:3050;Italy
345;3060;Paola;16.04208333;39.36727778;282;282;NA;Calabria;OD:3060;Italy
346;3070;Cristiano C.C.;16.10666639;39.32611111;1003;1003;NA;Calabria;OD:3070;Italy
347;3080;Guardia Piemontese;15.99972222;39.46666667;375;375;NA;Calabria;OD:3080;Italy
348;3090;Cetraro Superiore;15.96408333;39.535055560000004;417;417;NA;Calabria;OD:3090;Italy
349;3100;Belvedere Marittimo;15.84819444;39.64036111;42;42;NA;Calabria;OD:3100;Italy
350;3110;Cirella;15.80916667;39.71472222;58;58;NA;Calabria;OD:3110;Italy
351;3120;Ruggio;16.126814;39.91111111;1535;1535;NA;Calabria;OD:3120;Italy
352;3124;Verbicaro Scalo;15.82222222;39.76611111;24;24;NA;Calabria;OD:3124;Italy
353;3150;Laino Borgo;15.97611111;39.95444444;344;344;NA;Calabria;OD:3150;Italy
355;3152;Sabanna;15.92222222;39.86611111;499;499;NA;Calabria;OD:3152;Italy
356;3153;La Calda;15.75916639;40.13722222;879;879;NA;Calabria;OD:3153;Italy
357;3154;Le Fornaci;15.82888861;40.03194444;341;341;NA;Calabria;OD:3154;Italy
358;3155;C.le Castrocucco;15.80169444;39.99219444;245;245;NA;Calabria;OD:3155;Italy
359;3160;Campotenese;16.06833333;39.8725;978;978;NA;Calabria;OD:3160;Italy
360;3161;Tortora;15.76333333;39.92747222;13;13;NA;Calabria;OD:3161;Italy
361;3170;Mormanno;15.98777778;39.885;861;861;NA;Calabria;OD:3170;Italy
362;3180;Papasidero;15.91030556;39.873;252;252;NA;Calabria;OD:3180;Italy
363;3190;Orsomarso;15.90944444;39.8;327;327;NA;Calabria;OD:3190;Italy
364;3195;Praia d'Aieta;15.77861111;39.90027778;26;26;NA;Calabria;OD:3195;Italy
365;3200;Scalea;15.79230556;39.81108333;37;37;NA;Calabria;OD:3200;Italy
366;3203;Praia a Mare;15.80666639;39.90055556;601;601;NA;Calabria;OD:3203;Italy
367;3210;Lagonegro;15.79;40.11666667;888;888;NA;Calabria;OD:3210;Italy
368;3250;Aieta;15.82361111;39.92916667;420;420;NA;Calabria;OD:3250;Italy
369;845;Rocca Imperiale;16.47333306;40.10888889;655;655;NA;Calabria;OD:845;Italy
370;850;Nocara;16.48166667;40.08555556;442;442;NA;Calabria;OD:850;Italy
371;860;Montegiordano Scalo;16.59805556;40.04055556;37;37;NA;Calabria;OD:860;Italy
372;865;Roseto Capo Spulico;16.60361111;39.98694444;98;98;NA;Calabria;OD:865;Italy
373;870;Oriolo;16.44902778;40.05383333;425;425;NA;Calabria;OD:870;Italy
374;880;Castroregio;16.47861111;39.99361111;546;546;NA;Calabria;OD:880;Italy
375;890;Amendolara;16.57972222;39.95361111;197;197;NA;Calabria;OD:890;Italy
376;900;Albidona;16.46833333;39.92472222;675;675;NA;Calabria;OD:900;Italy
377;910;Alessandria del Carretto;16.37972222;39.95861111;893;893;NA;Calabria;OD:910;Italy
378;920;Trebisacce;16.53055556;39.86555556;9;9;NA;Calabria;OD:920;Italy
379;924;Cerchiara di Calabria;16.38377778;39.86069444;652;652;NA;Calabria;OD:924;Italy
380;930;Villapiana Scalo;16.49861111;39.795;NA;NA;NA;Calabria;OD:930;Italy
381;931;Terzeria;16.48888861;39.76722222;2;2;NA;Calabria;OD:931;Italy
382;935;Villapiana SS 106;16.46672222;39.76822222;6;6;NA;Calabria;OD:935;Italy
383;940;Francavilla Marittima;16.385;39.81833333;239;239;NA;Calabria;OD:940;Italy
384;950;San Lorenzo Bellizzi;16.32888889;39.88861111;837;837;NA;Calabria;OD:950;Italy
385;960;Civita;16.31222222;39.66333333;339;339;NA;Calabria;OD:960;Italy
386;970;Cassano allo Ionio;16.31894444;39.78308333;180;180;NA;Calabria;OD:970;Italy
387;974;Doria;16.37333333;39.73027778;21;21;NA;Calabria;OD:974;Italy
388;976;Sibari;16.47333306;39.74694444;5;5;NA;Calabria;OD:976;Italy
389;980;Piane Crati;16.32277778;39.2325;577;577;NA;Calabria;OD:980;Italy
390;982;Ponte Umberto;16.19694417;39.81888889;400;400;NA;Calabria;OD:982;Italy
391;983;Cameli;16.0725;39.60583333;330;330;NA;Calabria;OD:983;Italy
392;984;Serra Pedace;16.34666667;39.27722222;756;756;NA;Calabria;OD:984;Italy
393;985;La Musica;16.29777778;39.68388889;131;131;NA;Calabria;OD:985;Italy
394;986;Conca;16.36888889;39.64194444;30;30;NA;Calabria;OD:986;Italy
395;987;San Marco Argentano Idrometro;16.13305528;39.55666667;304;304;NA;Calabria;OD:987;Italy
396;988;Cecita Idrometro sul Mucone;16.55805528;39.39916667;1363;1363;NA;Calabria;OD:988;Italy
397;989;Luzzi Idrometro;16.31055556;39.47666667;465;465;NA;Calabria;OD:989;Italy
398;990;Trenta;16.32444444;39.28;593;593;NA;Calabria;OD:990;Italy
400;992;Fontanelle Idrometro;16.25611083;39.26527778;440;440;NA;Calabria;OD:992;Italy
