SiteID;SiteName;SiteCode;FullSiteCode;Latitude;Longitude;Elevation;State;Regione;Comments
336;Soliera;SOLIE;OD:SOLIE;44.20233;10.06207;177;Italy;Liguria;Quota ricavata da dem
337;Segheria Piccardo;SPIC0;OD:SPIC0;44.33852;8.45384;160;Italy;Liguria;Quota ricavata da dem
338;S. Pietro di Novella;SPIE0;OD:SPIE0;44.36319;9.21077;91;Italy;Liguria;Quota ricavata da dem
339;La Spezia;SPZA0;OD:SPZA0;44.10703;9.82819;3;Italy;Liguria;Quota ricavata da dem
343;Sarzana;SRZN0;OD:SRZN0;44.11378;9.964;33;Italy;Liguria;Quota ricavata da dem
344;S. Stefano d'Aveto;SSAT0;OD:SSAT0;44.54724;9.45159;1073;Italy;Liguria;Quota ricavata da dem
345;Stella S. Giustina;SSGIU;OD:SSGIU;44.41582;8.48252;369;Italy;Liguria;Quota ricavata da dem
347;Statale;STAT0;OD:STAT0;44.34761;9.48235;583;Italy;Liguria;Quota ricavata da dem
348;Stella S. Bernardo;STBE0;OD:STBE0;44.39531;8.47703;305;Italy;Liguria;Quota ricavata da dem
349;Stellanello;STELL;OD:STELL;44.00021;8.05527;255;Italy;Liguria;Quota ricavata da dem
350;Stellanello;STLL0;OD:STLL0;44.00021;8.05527;255;Italy;Liguria;Quota ricavata da dem
351;Stella S. Martino;STMA0;OD:STMA0;44.39091;8.51543;295;Italy;Liguria;Quota ricavata da dem
352;Mele;STMEL;OD:STMEL;44.47419;8.73312;351;Italy;Liguria;Quota ricavata da dem
353;Montelungo Superiore;SUPE0;OD:SUPE0;44.44728;9.90811;789;Italy;Liguria;Quota ricavata da dem
354;Vignolo;SVIG0;OD:SVIG0;44.38158;9.37344;166;Italy;Liguria;Quota ricavata da dem
355;Savona - Istituto Nautico;SVIN0;OD:SVIN0;44.3062;8.48305;5;Italy;Liguria;Quota ricavata da dem
356;Sero' di Zignago;SZGN0;OD:SZGN0;44.26434;9.73698;525;Italy;Liguria;Quota ricavata da dem
357;Sero' di Zignago;SZIGN;OD:SZIGN;44.26434;9.73698;525;Italy;Liguria;Quota ricavata da dem
358;Taggia;TAGG0;OD:TAGG0;43.86182;7.85207;48;Italy;Liguria;Quota ricavata da dem
360;Tavole;TAVO0;OD:TAVO0;43.93014;7.90804;529;Italy;Liguria;Quota ricavata da dem
361;Tavarone;TAVRN;OD:TAVRN;44.31274;9.54859;587;Italy;Liguria;Quota ricavata da dem
362;Testico;TESTI;OD:TESTI;44.00653;8.03517;349;Italy;Liguria;Quota ricavata da dem
363;Tigliolo;TGLL0;OD:TGLL0;44.44327;9.36156;418;Italy;Liguria;Quota ricavata da dem
364;Licciana;TLIC0;OD:TLIC0;44.26329;10.03743;276;Italy;Liguria;Quota ricavata da dem
365;Tendola;TNDL0;OD:TNDL0;44.16089;10.03783;290;Italy;Liguria;Quota ricavata da dem
366;Tendola;TNDLA;OD:TNDLA;44.15582;10.03346;289;Italy;Liguria;Quota ricavata da dem
367;Carpe;TOIR0;OD:TOIR0;44.14276;8.16522;510;Italy;Liguria;Quota ricavata da dem
368;Riva Trigoso;TRIG0;OD:TRIG0;44.26439;9.42572;30;Italy;Liguria;Quota ricavata da dem
370;Triora;TROR0;OD:TROR0;43.99229;7.76762;598;Italy;Liguria;Quota ricavata da dem
371;Testico;TSTC0;OD:TSTC0;44.00538;8.02774;379;Italy;Liguria;Quota ricavata da dem
372;Turano;TURAN;OD:TURAN;44.24682;10.15149;481;Italy;Liguria;Quota ricavata da dem
373;Turano;TURN0;OD:TURN0;44.24682;10.15149;481;Italy;Liguria;Quota ricavata da dem
374;Tavole;TVLE0;OD:TVLE0;43.93014;7.90804;529;Italy;Liguria;Quota ricavata da dem
375;Tavarone;TVNE0;OD:TVNE0;44.31274;9.54859;587;Italy;Liguria;Quota ricavata da dem
376;Genova - Universit�;UNIGE;OD:UNIGE;44.41561;8.92708;48;Italy;Liguria;Quota ricavata da dem
377;Genova - Universit�;UNIV0;OD:UNIV0;44.41561;8.92708;48;Italy;Liguria;Quota ricavata da dem
378;Villanova di Albenga;VALB0;OD:VALB0;44.04597;8.14423;94;Italy;Liguria;Quota ricavata da dem
379;Vallenzona;VALE0;OD:VALE0;44.6;9.08556;807;Italy;Liguria;Quota ricavata da dem
380;Varese Ligure;VALI0;OD:VALI0;44.38425;9.58135;441;Italy;Liguria;Quota ricavata da dem
382;Piana Battolla;VAPBL;OD:VAPBL;44.19792;9.84883;58;Italy;Liguria;Quota ricavata da dem
383;Varazze;VARZ0;OD:VARZ0;44.38306;8.57833;344;Italy;Liguria;Quota ricavata da dem
384;Valle Tane;VATA0;OD:VATA0;43.98987;7.67756;1492;Italy;Liguria;Quota ricavata da dem
385;Ventimiglia;VENT0;OD:VENT0;43.78777;7.61211;21;Italy;Liguria;Quota ricavata da dem
388;Villafranca Lunigiana;VFRA0;OD:VFRA0;44.2908;9.95065;162;Italy;Liguria;Quota ricavata da dem
390;Vicomorasso;VICT0;OD:VICT0;44.48555;8.97849;348;Italy;Liguria;Quota ricavata da dem
391;Viganego;VIG20;OD:VIG20;44.42855;9.06338;502;Italy;Liguria;Quota ricavata da dem
392;Viganego;VIGAN;OD:VIGAN;44.42846;9.06348;502;Italy;Liguria;Quota ricavata da dem
393;Villafranca Lunigiana;VILFR;OD:VILFR;44.2908;9.95065;162;Italy;Liguria;Quota ricavata da dem
395;Valle Murialdo;VLMUR;OD:VLMUR;44.30681;8.12143;594;Italy;Liguria;Quota ricavata da dem
396;Padivarma;VPAD0;OD:VPAD0;44.19934;9.77326;103;Italy;Liguria;Quota ricavata da dem
397;Valleregia;VRE30;OD:VRE30;44.5196;8.94784;348;Italy;Liguria;Quota ricavata da dem
398;Valleregia;VREGI;OD:VREGI;44.52038;8.94744;348;Italy;Liguria;Quota ricavata da dem
399;Varese Ligure;VRLIG;OD:VRLIG;44.38425;9.58135;441;Italy;Liguria;Quota ricavata da dem
