SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Elevation_DEM;Elevation_FonteDati;Regione;FullSiteCode;cod_rete;comune;provincia;nome_rete;area;cod_reg;Comments;State
6673;61;San Lorenzo in Campo;12.90373;43.59725;260;NA;260;MARCHE;61;33;SAN LORENZO IN CAMPO;PESARO E URBINO;Regionale ASSAM Marche;centro;11;NA;Italy
6674;62;Sant Angelo in Vado;12.40597;43.66475;360;NA;360;MARCHE;62;33;SANT'ANGELO IN VADO;PESARO E URBINO;Regionale ASSAM Marche;centro;11;NA;Italy
6675;63;Novafeltria;12.22929;43.89475;490;NA;490;MARCHE;63;33;NOVAFELTRIA;PESARO E URBINO;Regionale ASSAM Marche;centro;11;NA;Italy
6676;64;Pesaro;12.87844;43.91114;40;NA;40;MARCHE;64;33;PESARO;PESARO E URBINO;Regionale ASSAM Marche;centro;11;NA;Italy
6677;68;Serrungarina;12.87623;43.73753;210;NA;210;MARCHE;68;33;SERRUNGARINA;PESARO E URBINO;Regionale ASSAM Marche;centro;11;NA;Italy
6678;70;Cagli;12.69956;43.61475;280;NA;280;MARCHE;70;33;CAGLI;PESARO E URBINO;Regionale ASSAM Marche;centro;11;NA;Italy
6679;71;Sassocorvaro;12.5404;43.79336;340;NA;340;MARCHE;71;33;SASSOCORVARO;PESARO E URBINO;Regionale ASSAM Marche;centro;11;NA;Italy
6680;65;Mondolfo;13.10205;43.75447;90;NA;90;MARCHE;65;33;MONDOLFO;PESARO E URBINO;Regionale ASSAM Marche;centro;11;NA;Italy
6681;45;Iesi;13.27482;43.53142;96;NA;96;MARCHE;45;33;JESI;ANCONA;Regionale ASSAM Marche;centro;11;NA;Italy
6682;10;Serrapetrona;13.21261;43.1928;478;NA;478;MARCHE;10;33;SERRAPETRONA;MACERATA;Regionale ASSAM Marche;centro;11;NA;Italy
6683;12;Montecosaro;13.63122;43.28447;45;NA;45;MARCHE;12;33;MONTECOSARO;MACERATA;Regionale ASSAM Marche;centro;11;NA;Italy
6684;4;Montedinove;13.59788;42.95614;390;NA;390;MARCHE;4;33;MONTEDINOVE;ASCOLI PICENO;Regionale ASSAM Marche;centro;11;NA;Italy
6685;160016;ANCONA;13.517;43.617;103;NA;103;MARCHE;160016;11;ANCONA;ANCONA;NA;centro;11;NA;Italy
6686;160080;S. VALENTINO ALLA M;10.533;46.75;1461;NA;1461;TRENTINO-ALTO ADIGE;160080;11;CURON VENOSTA;BOLZANO;Sinottica;nord;4;NA;Italy
6687;160083;RESIA PASS;10.5;46.833;1800;NA;1800;TRENTINO-ALTO ADIGE;160083;11;CURON VENOSTA;BOLZANO;NA;nord;4;NA;Italy
6688;160140;VIPITENO;11.433;46.883;921;NA;921;TRENTINO-ALTO ADIGE;160140;11;VIPITENO;BOLZANO;NA;nord;4;NA;Italy
6689;160150;BRENNERO PASS;11.5;46.983;1362;NA;1362;TRENTINO-ALTO ADIGE;160150;11;BRENNERO;BOLZANO;NA;nord;4;NA;Italy
6690;160200;BOLZANO;11.333;46.467;241;NA;241;TRENTINO-ALTO ADIGE;160200;11;BOLZANO;BOLZANO;Sinottica;nord;4;NA;Italy
6691;160210;PASSO ROLLE;11.783;46.3;2006;NA;2006;TRENTINO-ALTO ADIGE;160210;11;SIROR;TRENTO;Sinottica;nord;4;NA;Italy
6692;160220;PAGANELLA;11.033;46.15;2129;NA;2129;TRENTINO-ALTO ADIGE;160220;11;FAI DELLA PAGANELLA;TRENTO;Sinottica;nord;4;NA;Italy
6693;160330;DOBBIACO;12.217;46.733;1226;NA;1226;TRENTINO-ALTO ADIGE;160330;11;DOBBIACO;BOLZANO;Sinottica;nord;4;NA;Italy
6694;160360;AVIANO;12.6;46.033;128;NA;128;FRIULI-VENEZIA GIULIA;160360;11;AVIANO;PORDENONE;NA;nord;6;NA;Italy
6695;160365;AVIANO (USAF);12.617;46.017;126;NA;126;FRIULI-VENEZIA GIULIA;160365;11;AVIANO;PORDENONE;NA;nord;6;NA;Italy
6696;160370;AVIANO (USAF);12.617;46.033;126;NA;126;FRIULI-VENEZIA GIULIA;160370;11;AVIANO;PORDENONE;Sinottica;nord;6;NA;Italy
6697;160400;TARVISIO;13.583;46.5;778;NA;778;FRIULI-VENEZIA GIULIA;160400;11;TARVISIO;UDINE;Sinottica;nord;6;NA;Italy
6698;160410;TARVISIO;13.583;46.5;778;NA;778;FRIULI-VENEZIA GIULIA;160410;11;TARVISIO;UDINE;NA;nord;6;NA;Italy
6699;160440;UDINE/CAMPOFORMIDO;13.183;46.033;94;NA;94;FRIULI-VENEZIA GIULIA;160440;11;CAMPOFORMIDO;UDINE;NA;nord;6;NA;Italy
6700;160450;UDINE/RIVOLTO;13.033;45.983;53;NA;53;FRIULI-VENEZIA GIULIA;160450;11;CODROIPO;UDINE;NA;nord;6;NA;Italy
6701;160455;GORIZIA (IT-AFB);13.6;45.9;63;NA;63;FRIULI-VENEZIA GIULIA;160455;11;GORIZIA;GORIZIA;NA;nord;6;NA;Italy
6702;160460;UDINE RIVOLTO;13.033;45.967;53;NA;53;FRIULI-VENEZIA GIULIA;160460;11;UDINE;UDINE;NA;nord;6;NA;Italy
6703;160520;PIAN ROSA;7.7;45.933;3488;NA;3488;VALLE D'AOSTA;160520;11;VALTOURNENCHE;AOSTA;Sinottica;nord;2;NA;Italy
6704;160530;GIGANTE PASS;6.933;45.85;3450;NA;3450;VALLE D'AOSTA;160530;11;COURMAYEUR;AOSTA;NA;nord;2;NA;Italy
6705;160540;AOSTA;7.35;45.733;547;NA;547;VALLE D'AOSTA;160540;11;SAINT-CHRISTOPHE;AOSTA;NA;nord;2;NA;Italy
6706;160580;BOUSSON;6.75;44.933;1400;NA;1400;VALLE D'AOSTA;160580;11;SAINT-CHRISTOPHE;AOSTA;NA;nord;2;NA;Italy
6707;160590;TORINO/CASELLE;7.65;45.217;287;NA;287;PIEMONTE;160590;11;SAN MAURIZIO CANAVESE;TORINO;Sinottica;nord;1;NA;Italy
6708;160600;TORINO;7.617;45.117;277;NA;277;PIEMONTE;160600;11;TORINO;TORINO;NA;nord;1;NA;Italy
6709;160610;TORINO/BRIC DELLA C;7.733;45.033;710;NA;710;PIEMONTE;160610;11;PECETTO TORINESE;TORINO;Sinottica;nord;1;NA;Italy
6710;160640;NOVARA/CAMERI;8.667;45.517;169;NA;169;PIEMONTE;160640;11;CAMERI;NOVARA;Sinottica;nord;1;NA;Italy
6711;160660;MILANO/MALPENSA;8.733;45.617;211;NA;211;LOMBARDIA;160660;11;FERNO;VARESE;Sinottica;nord;3;NA;Italy
6712;160670;GALLARATE;8.817;45.65;238;NA;238;LOMBARDIA;160670;11;GALLARATE;VARESE;NA;nord;3;NA;Italy
6713;160680;CASALE MONFERRATO;8.45;45;120;NA;120;PIEMONTE;160680;11;CASALE MONFERRATO;ALESSANDRIA;NA;nord;1;NA;Italy
6714;160700;GRIGNA SETTENTRION;9.383;45.95;2403;NA;2403;LOMBARDIA;160700;11;ESINO LARIO;LECCO;NA;nord;3;NA;Italy
6715;160720;MONTE BISBINO;9.067;45.867;1322;NA;1322;LOMBARDIA;160720;11;CERNOBBIO;COMO;Sinottica;nord;3;NA;Italy
6716;160730;MONTE BISBINO;9.067;45.867;1322;NA;1322;LOMBARDIA;160730;11;CERNOBBIO;COMO;NA;nord;3;NA;Italy
6717;160760;BERGAMO/ORIO AL SER;9.7;45.667;237;NA;237;LOMBARDIA;160760;11;ORIO AL SERIO;BERGAMO;Sinottica;nord;3;NA;Italy
6718;160800;MILANO/LINATE;9.283;45.433;103;NA;103;LOMBARDIA;160800;11;PESCHIERA BORROMEO;MILANO;Sinottica;nord;3;NA;Italy
6719;160810;MILANO LINATE;9.267;45.467;108;NA;108;LOMBARDIA;160810;11;PESCHIERA BORROMEO;MILANO;NA;nord;3;NA;Italy
6720;160840;PIACENZA;9.733;44.917;138;NA;138;EMILIA-ROMAGNA;160840;11;SAN GIORGIO PIACENTINO;PIACENZA;Sinottica;nord;8;NA;Italy
6721;160880;BRESCIA/GHEDI;10.283;45.417;97;NA;97;LOMBARDIA;160880;11;GHEDI;BRESCIA;Sinottica;nord;3;NA;Italy
6722;160890;VERONA/BOSCOMANTICO;10.933;45.467;91;NA;91;LOMBARDIA;160890;11;GHEDI;BRESCIA;NA;nord;3;NA;Italy
6723;160900;VERONA/VILLAFRANCA;10.867;45.383;68;NA;68;VENETO;160900;11;VILLAFRANCA DI VERONA;VERONA;Sinottica;nord;5;NA;Italy
6724;160903;PADOVA (CIV/IT-AFB);11.85;45.4;13;NA;13;VENETO;160903;11;PADOVA;PADOVA;NA;nord;5;NA;Italy
6725;160920;GRAPPA MOUNTAIN;11.8;45.867;1775;NA;1775;VENETO;160920;11;CRESPANO DEL GRAPPA;TREVISO;NA;nord;5;NA;Italy
6726;160940;VICENZA;11.517;45.567;53;NA;53;VENETO;160940;11;VICENZA;VICENZA;Sinottica;nord;5;NA;Italy
6727;160950;PADOVA;11.85;45.4;14;NA;14;VENETO;160950;11;PADOVA;PADOVA;Sinottica;nord;5;NA;Italy
6728;160960;MOUNT VENDA;11.683;45.317;575;NA;575;VENETO;160960;11;VO;PADOVA;NA;nord;5;NA;Italy
6729;160980;TREVISO/ISTRANA;12.1;45.683;46;NA;46;VENETO;160980;11;ISTRANA;TREVISO;Sinottica;nord;5;NA;Italy
6730;160990;TREVISO/S. ANGELO;12.183;45.65;23;NA;23;VENETO;160990;11;QUINTO DI TREVISO;TREVISO;Sinottica;nord;5;NA;Italy
6731;161000;VENEZIA/SAN NICOLO;12.383;45.433;4;NA;4;VENETO;161000;11;VENEZIA;VENEZIA;NA;nord;5;NA;Italy
6732;161010;TRIESTE;13.75;45.65;8;NA;8;FRIULI-VENEZIA GIULIA;161010;11;TRIESTE;TRIESTE;NA;nord;6;NA;Italy
6733;161050;VENEZIA/TESSERA;12.333;45.5;6;NA;6;VENETO;161050;11;VENEZIA;VENEZIA;Sinottica;nord;5;NA;Italy
6734;161070;PONTELAGOSCURO;11.583;44.917;8;NA;8;EMILIA-ROMAGNA;161070;11;FERRARA;FERRARA;NA;nord;8;NA;Italy
6735;161080;RONCHI DEI LEGIONAR;13.483;45.817;12;NA;12;FRIULI-VENEZIA GIULIA;161080;11;RONCHI DEI LEGIONARI;GORIZIA;Sinottica;nord;6;NA;Italy
6736;161100;TRIESTE;13.75;45.65;20;NA;20;FRIULI-VENEZIA GIULIA;161100;11;TRIESTE;TRIESTE;Sinottica;nord;6;NA;Italy
6737;161110;MONTE SETTEPANI;8.2;44.233;1382;NA;1382;LIGURIA;161110;11;OSIGLIA;SAVONA;NA;nord;7;NA;Italy
6738;161120;FRAITEVE MOUNTAIN;6.85;44.983;2680;NA;2680;PIEMONTE;161120;11;CESANA TORINESE;TORINO;NA;nord;1;NA;Italy
6739;161140;MONDOVI;7.817;44.383;560;NA;560;PIEMONTE;161140;11;MONDOVI';CUNEO;Sinottica;nord;1;NA;Italy
6740;161150;MONTE MALANOTTE;7.8;44.25;1742;NA;1742;PIEMONTE;161150;11;FRABOSA SOPRANA;CUNEO;Sinottica;nord;1;NA;Italy
6741;161160;GOVONE;8.1;44.8;315;NA;315;PIEMONTE;161160;11;GOVONE;CUNEO;NA;nord;1;NA;Italy
6742;161170;LEVALDIGI;7.617;44.55;380;NA;380;PIEMONTE;161170;11;SAVIGLIANO;CUNEO;NA;nord;1;NA;Italy
6743;161180;NOVI LIGURE;8.783;44.767;187;NA;187;PIEMONTE;161180;11;NOVI LIGURE;ALESSANDRIA;NA;nord;1;NA;Italy
6744;161190;PASSO DEI GIOVI;8.933;44.633;475;NA;475;LIGURIA;161190;11;ISOLA DEL CANTONE;GENOVA;Sinottica;nord;7;NA;Italy
6745;161200;GENOVA/SESTRI;8.85;44.417;3;NA;3;LIGURIA;161200;11;SESTRI LEVANTE;GENOVA;Sinottica;nord;7;NA;Italy
6746;161210;GENOVA/SESTRI;8.833;44.417;4;NA;4;LIGURIA;161210;11;GENOVA;GENOVA;NA;nord;7;NA;Italy
6747;161220;ALBENGA;8.117;44.05;49;NA;49;LIGURIA;161220;11;ORTOVERO;SAVONA;Sinottica;nord;7;NA;Italy
6748;161230;CHIAVARI;9.333;44.3;30;NA;30;LIGURIA;161230;11;CHIAVARI;GENOVA;NA;nord;7;NA;Italy
6749;161240;PASSO DELLA CISA;9.933;44.433;1040;NA;1040;TOSCANA;161240;11;PONTREMOLI;MASSA CARRARA;Sinottica;centro;9;NA;Italy
6750;161250;SARZANA/LUNI;9.983;44.083;10;NA;10;LIGURIA;161250;11;SARZANA;LA SPEZIA;NA;nord;7;NA;Italy
6751;161260;PASSO DELLA CISA;9.933;44.467;1040;NA;1040;TOSCANA;161260;11;PONTREMOLI;MASSA CARRARA;NA;centro;9;NA;Italy
6752;161270;SARZANA;9.983;44.083;9;NA;9;LIGURIA;161270;11;SARZANA;LA SPEZIA;NA;nord;7;NA;Italy
6753;161280;MODENA;10.95;44.65;33;NA;33;EMILIA-ROMAGNA;161280;11;MODENA;MODENA;NA;nord;8;NA;Italy
6754;161290;ISOLA DI PALMARIA;9.833;44.033;191;NA;191;LIGURIA;161290;11;PORTOVENERE;LA SPEZIA;NA;nord;7;NA;Italy
6755;161300;PARMA;10.283;44.817;51;NA;51;EMILIA-ROMAGNA;161300;11;PARMA;PARMA;NA;nord;8;NA;Italy
6756;161320;BOLOGNA;11.283;44.533;52;NA;52;EMILIA-ROMAGNA;161320;11;BOLOGNA;BOLOGNA;NA;nord;8;NA;Italy
6757;161330;FERRARA;11.617;44.833;10;NA;10;EMILIA-ROMAGNA;161330;11;FERRARA;FERRARA;NA;nord;8;NA;Italy
6758;161340;MONTE CIMONE;10.7;44.2;2173;NA;2173;EMILIA-ROMAGNA;161340;11;RIOLUNATO;MODENA;Sinottica;nord;8;NA;Italy
6759;161343;PORRETTA PASS;10.933;44.033;932;NA;932;TOSCANA;161343;11;SAMBUCA PISTOIESE;PISTOIA;NA;centro;9;NA;Italy
6760;161350;CASALECCHIO;11.317;44.5;48;NA;48;EMILIA-ROMAGNA;161350;11;CASALECCHIO DI RENO;BOLOGNA;NA;nord;8;NA;Italy
6761;161360;PASSO PORRETTA;11;44.017;1314;NA;1314;TOSCANA;161360;11;SAMBUCA PISTOIESE;PISTOIA;NA;centro;9;NA;Italy
6762;161380;FERRARA;11.617;44.833;10;NA;10;EMILIA-ROMAGNA;161380;11;FERRARA;FERRARA;Sinottica;nord;8;NA;Italy
6763;161400;BOLOGNA/BORGO PANIG;11.3;44.533;49;NA;49;EMILIA-ROMAGNA;161400;11;BOLOGNA;BOLOGNA;Sinottica;nord;8;NA;Italy
6764;161420;RIFREDO MUGELLO;11.383;44.05;887;NA;887;TOSCANA;161420;11;FIRENZUOLA;FIRENZE;NA;centro;9;NA;Italy
6765;161450;PUNTA MARINA;12.283;44.467;6;NA;6;EMILIA-ROMAGNA;161450;11;RAVENNA;RAVENNA;NA;nord;8;NA;Italy
6766;161460;PUNTA MARINA;12.3;44.45;6;NA;6;EMILIA-ROMAGNA;161460;11;RAVENNA;RAVENNA;Sinottica;nord;8;NA;Italy
6767;161470;FORLI;12.067;44.2;32;NA;32;EMILIA-ROMAGNA;161470;11;FORLI';FORLI-CESENA;Sinottica;nord;8;NA;Italy
6768;161480;CERVIA;12.3;44.217;10;NA;10;EMILIA-ROMAGNA;161480;11;CESENA;FORLI-CESENA;Sinottica;nord;8;NA;Italy
6769;161490;RIMINI;12.617;44.033;13;NA;13;EMILIA-ROMAGNA;161490;11;RIMINI;RIMINI;Sinottica;nord;8;NA;Italy
6770;161500;IMPERIA;8.032;43.867;60;NA;60;LIGURIA;161500;11;IMPERIA;IMPERIA;NA;nord;7;NA;Italy
6771;161530;CAPO MELE;8.167;43.95;221;NA;221;LIGURIA;161530;11;LAIGUEGLIA;SAVONA;Sinottica;nord;7;NA;Italy
6772;161540;IMPERIA;8.032;43.883;54;NA;54;LIGURIA;161540;11;IMPERIA;IMPERIA;NA;nord;7;NA;Italy
6773;161580;PISA/S. GIUSTO;10.383;43.683;6;NA;6;TOSCANA;161580;11;PISA;PISA;Sinottica;centro;9;NA;Italy
6774;161640;VOLTERRA;10.867;43.4;575;NA;575;TOSCANA;161640;11;VOLTERRA;PISA;Sinottica;centro;9;NA;Italy
6775;161650;VOLTERRA;10.883;43.4;575;NA;575;TOSCANA;161650;11;VOLTERRA;PISA;NA;centro;9;NA;Italy
6776;161680;MONTE ARGENTARIO;11.167;42.383;631;NA;631;TOSCANA;161680;11;MONTE ARGENTARIO;GROSSETO;Sinottica;centro;9;NA;Italy
6777;161700;FIRENZE/PERETOLA;11.2;43.8;38;NA;38;TOSCANA;161700;11;FIRENZE;FIRENZE;Sinottica;centro;9;NA;Italy
6778;161710;FIRENZE;11.217;43.783;18;NA;18;TOSCANA;161710;11;FIRENZE;FIRENZE;NA;centro;9;NA;Italy
6779;161720;AREZZO;11.85;43.467;249;NA;249;TOSCANA;161720;11;AREZZO;AREZZO;Sinottica;centro;9;NA;Italy
6780;161743;SIENA;11.35;43.317;322;NA;322;TOSCANA;161743;11;SIENA;SIENA;NA;centro;9;NA;Italy
6781;161780;FRONTONE;12.717;43.517;574;NA;574;MARCHE;161780;11;FRONTONE;PESARO E URBINO;NA;centro;11;NA;Italy
6782;161790;FRONTONE;12.733;43.517;574;NA;574;MARCHE;161790;11;FRONTONE;PESARO E URBINO;Sinottica;centro;11;NA;Italy
6783;161800;PERUGIA;12.383;43.117;511;NA;511;UMBRIA;161800;11;PERUGIA;PERUGIA;NA;centro;10;NA;Italy
6784;161810;PERUGIA;12.5;43.083;205;NA;205;UMBRIA;161810;11;BASTIA;PERUGIA;Sinottica;centro;10;NA;Italy
6785;161820;PERUGIA S EGIDO;12.5;43.1;205;NA;205;UMBRIA;161820;11;PERUGIA;PERUGIA;NA;centro;10;NA;Italy
6786;161900;ANCONA;13.533;43.617;142;NA;142;MARCHE;161900;11;ANCONA;ANCONA;NA;centro;11;NA;Italy
6787;161910;FALCONARA;13.367;43.617;10;NA;10;MARCHE;161910;11;FALCONARA MARITTIMA;ANCONA;Sinottica;centro;11;NA;Italy
6788;161915;IESI-IN-MARCHE;13.233;43.217;0;NA;0;MARCHE;161915;11;JESI;ANCONA;NA;centro;11;NA;Italy
6789;161920;LORETO;13.583;43.433;197;NA;197;MARCHE;161920;11;LORETO;ANCONA;NA;centro;11;NA;Italy
6790;161970;M. CALAMITA;10.4;42.733;397;NA;397;TOSCANA;161970;11;CAPOLIVERI;LIVORNO;Sinottica;centro;9;NA;Italy
6791;161980;ISOLA D`ELBA;10.4;42.733;397;NA;397;TOSCANA;161980;11;CAPOLIVERI;LIVORNO;NA;centro;9;NA;Italy
6792;162000;PIANOSA ISLAND;10.1;42.583;15;NA;15;TOSCANA;162000;11;CAMPO NELL'ELBA;LIVORNO;NA;centro;9;NA;Italy
6793;162040;RADICOFANI;11.767;42.9;828;NA;828;TOSCANA;162040;11;RADICOFANI;SIENA;Sinottica;centro;9;NA;Italy
6794;162060;GROSSETO;11.067;42.75;7;NA;7;TOSCANA;162060;11;GROSSETO;GROSSETO;Sinottica;centro;9;NA;Italy
6795;162140;CIVITAVECCHIA;11.833;42.033;4;NA;4;LAZIO;162140;11;CIVITAVECCHIA;ROMA;Sinottica;centro;12;NA;Italy
6796;162150;CIVITAVECCHIA;11.817;42.017;4;NA;4;LAZIO;162150;11;CIVITAVECCHIA;ROMA;NA;centro;12;NA;Italy
6797;162160;VITERBO;12.05;42.433;308;NA;308;LAZIO;162160;11;VITERBO;VITERBO;Sinottica;centro;12;NA;Italy
6798;162170;ORTE;12.333;42.483;75;NA;75;LAZIO;162170;11;ORTE;VITERBO;NA;centro;12;NA;Italy
6799;162180;VITERBO;12.05;42.433;310;NA;310;LAZIO;162180;11;VITERBO;VITERBO;NA;centro;12;NA;Italy
6800;162190;MONTE TERMINILLO;12.983;42.467;1875;NA;1875;LAZIO;162190;11;CANTALICE;RIETI;Sinottica;centro;12;NA;Italy
6801;162210;RIETI;12.85;42.417;389;NA;389;LAZIO;162210;11;RIETI;RIETI;NA;centro;12;NA;Italy
6802;162230;VIGNA DI VALLE;12.217;42.083;266;NA;266;LAZIO;162230;11;BRACCIANO;ROMA;NA;centro;12;NA;Italy
6803;162240;VIGNA DI VALLE;12.217;42.083;266;NA;266;LAZIO;162240;11;BRACCIANO;ROMA;Sinottica;centro;12;NA;Italy
6804;162250;GROTTAMMARE;13.867;42.983;1;NA;1;MARCHE;162250;11;GROTTAMMARE;ASCOLI PICENO;NA;centro;11;NA;Italy
6805;162260;L`AQUILA;13.317;42.367;669;NA;669;ABRUZZO;162260;11;L'AQUILA;L'AQUILA;NA;centro;13;NA;Italy
6806;162270;FUCINO;13.583;41.883;655;NA;655;ABRUZZO;162270;11;COLLELONGO;L'AQUILA;NA;centro;13;NA;Italy
6807;162280;PRETURO;13.3;42.367;667;NA;667;ABRUZZO;162280;11;L'AQUILA;L'AQUILA;NA;centro;13;NA;Italy
6808;162281;GRAN SASSO MTN RNG;13.55;42.45;2138;NA;2138;ABRUZZO;162281;11;ISOLA DEL GRAN SASSO D'ITALIA;TERAMO;NA;centro;13;NA;Italy
6809;162283;GRAN SASSO MTN RNG;13.7;42.45;2138;NA;2138;ABRUZZO;162283;11;ISOLA DEL GRAN SASSO D'ITALIA;TERAMO;NA;centro;13;NA;Italy
6810;162300;PESCARA;14.2;42.433;11;NA;11;ABRUZZO;162300;11;PESCARA;PESCARA;Sinottica;centro;13;NA;Italy
6811;162310;MONTE S. ANGELO;15.95;41.7;844;NA;844;PUGLIA;162310;11;MONTE SANT'ANGELO;FOGGIA;NA;sud;16;NA;Italy
6812;162320;TERMOLI;15;42;44;NA;44;MOLISE;162320;11;TERMOLI;CAMPOBASSO;Sinottica;centro;14;NA;Italy
6813;162330;GUIDONIA;12.733;42;99;NA;99;LAZIO;162330;11;GUIDONIA MONTECELIO;ROMA;NA;centro;12;NA;Italy
6814;162340;GUIDONIA;12.733;42;89;NA;89;LAZIO;162340;11;GUIDONIA MONTECELIO;ROMA;Sinottica;centro;12;NA;Italy
6815;162350;ROMA/URBE;12.5;41.95;24;NA;24;LAZIO;162350;11;FIUMICINO;ROMA;Sinottica;centro;12;NA;Italy
6816;162380;ROME CENTOCELLE;12.567;41.867;53;NA;53;LAZIO;162380;11;ROMA;ROMA;NA;centro;12;NA;Italy
6817;162390;ROMA/CIAMPINO;12.583;41.783;105;NA;105;LAZIO;162390;11;FIUMICINO;ROMA;Sinottica;centro;12;NA;Italy
6818;162400;ROME;12.483;41.9;95;NA;95;LAZIO;162400;11;ROMA;ROMA;NA;centro;12;NA;Italy
6819;162420;ROMA FIUMICINO;12.233;41.8;3;NA;3;LAZIO;162420;11;FIUMICINO;ROMA;Sinottica;centro;12;NA;Italy
6820;162430;LATINA;12.9;41.55;26;NA;26;LAZIO;162430;11;LATINA;LATINA;Sinottica;centro;12;NA;Italy
6821;162440;FROSINONE;13.3;41.633;185;NA;185;LAZIO;162440;11;FROSINONE;FROSINONE;Sinottica;centro;12;NA;Italy
6822;162450;PRATICA DI MARE;12.45;41.65;21;NA;21;LAZIO;162450;11;POMEZIA;ROMA;Sinottica;centro;12;NA;Italy
6823;162460;FROSINONE;13.3;41.633;186;NA;186;LAZIO;162460;11;FROSINONE;FROSINONE;NA;centro;12;NA;Italy
6824;162470;TEVERE A RIPETTA;12.467;41.9;1;NA;1;LAZIO;162470;11;ROMA;ROMA;NA;centro;12;NA;Italy
6825;162490;CAPE CIRCEO;13.05;41.217;3;NA;3;LAZIO;162490;11;SAN FELICE CIRCEO;LATINA;NA;centro;12;NA;Italy
6826;162520;CAMPOBASSO;14.65;41.567;807;NA;807;MOLISE;162520;11;CAMPOBASSO;CAMPOBASSO;Sinottica;centro;14;NA;Italy
6827;162530;GRAZZANISE;14.067;41.05;10;NA;10;CAMPANIA;162530;11;CANCELLO ED ARNONE;CASERTA;Sinottica;sud;15;NA;Italy
6828;162580;MONTE S. ANGELO;15.95;41.7;844;NA;844;PUGLIA;162580;11;MONTE SANT'ANGELO;FOGGIA;Sinottica;sud;16;NA;Italy
6829;162591;PARMA;10.283;44.817;51;NA;51;EMILIA-ROMAGNA;162591;11;PARMA;PARMA;Sinottica;nord;8;NA;Italy
6830;162592;LEVALDIGI;7.617;44.533;396;NA;396;PIEMONTE;162592;11;SAVIGLIANO;CUNEO;Sinottica;nord;1;NA;Italy
6831;162593;MONTICHIARI;10.333;45.417;111;NA;111;LOMBARDIA;162593;11;MONTICHIARI;BRESCIA;NA;nord;3;NA;Italy
6832;162600;FOGGIA/GINO LISA;15.533;41.433;80;NA;80;PUGLIA;162600;11;FOGGIA;FOGGIA;Sinottica;sud;16;NA;Italy
6833;162603;FOGGIA/GINO LISA  &;15.533;41.433;80;NA;80;PUGLIA;162603;11;FOGGIA;FOGGIA;NA;sud;16;NA;Italy
6834;162610;AMENDOLA;15.717;41.533;60;NA;60;PUGLIA;162610;11;SAN GIOVANNI ROTONDO;FOGGIA;Sinottica;sud;16;NA;Italy
6835;162620;TREVICO;15.233;41.05;1093;NA;1093;CAMPANIA;162620;11;TREVICO;AVELLINO;NA;sud;15;NA;Italy
6836;162630;TREVICO;15.233;41.05;1093;NA;1093;CAMPANIA;162630;11;TREVICO;AVELLINO;Sinottica;sud;15;NA;Italy
6837;162640;MARINA DI GINOSA;15.517;41.133;514;NA;514;PUGLIA;162640;11;GINOSA;TARANTO;NA;sud;16;NA;Italy
6838;162660;VIESTE;16.05;41.917;50;NA;50;PUGLIA;162660;11;VIESTE;FOGGIA;NA;sud;16;NA;Italy
6839;162700;BARI/PALESE MACCHIE;16.783;41.133;49;NA;49;PUGLIA;162700;11;BARI;BARI;Sinottica;sud;16;NA;Italy
6840;162710;BARI;16.883;41.117;11;NA;11;PUGLIA;162710;11;BARI;BARI;NA;sud;16;NA;Italy
6841;162800;PONZA;12.95;40.917;185;NA;185;LAZIO;162800;11;PONZA;LATINA;Sinottica;centro;12;NA;Italy
6842;162810;PONZA;12.95;40.917;185;NA;185;LAZIO;162810;11;PONZA;LATINA;NA;centro;12;NA;Italy
6843;162880;CASERTA;14.317;41.067;62;NA;62;CAMPANIA;162880;11;CASERTA;CASERTA;NA;sud;15;NA;Italy
6844;162890;NAPOLI/CAPODICHINO;14.3;40.85;72;NA;72;CAMPANIA;162890;11;NAPOLI;NAPOLI;Sinottica;sud;15;NA;Italy
6845;162894;NAPLES;14.3;40.9;93;NA;93;CAMPANIA;162894;11;NAPOLI;NAPOLI;NA;sud;15;NA;Italy
6846;162920;PONTECAGNANO;14.917;40.617;39;NA;39;CAMPANIA;162920;11;PONTECAGNANO FAIANO;SALERNO;NA;sud;15;NA;Italy
6847;162940;CAPRI;14.2;40.55;161;NA;161;CAMPANIA;162940;11;ANACAPRI;NAPOLI;Sinottica;sud;15;NA;Italy
6848;162950;CAPRI;14.2;40.55;161;NA;161;CAMPANIA;162950;11;CAPRI;NAPOLI;NA;sud;15;NA;Italy
6849;163000;POTENZA;15.8;40.633;843;NA;843;BASILICATA;163000;11;POTENZA;POTENZA;Sinottica;sud;17;NA;Italy
6850;163100;CAPO PALINURO;15.283;40.017;185;NA;185;CAMPANIA;163100;11;CENTOLA;SALERNO;Sinottica;sud;15;NA;Italy
6851;163120;GIOIA DEL COLLE;16.933;40.767;350;NA;350;PUGLIA;163120;11;GIOIA DEL COLLE;BARI;Sinottica;sud;16;NA;Italy
6852;163140;MATERA;16.7;40.65;498;NA;498;BASILICATA;163140;11;MATERA;MATERA;NA;sud;17;NA;Italy
6853;163160;LATRONICO;16.017;40.083;896;NA;896;BASILICATA;163160;11;LATRONICO;POTENZA;Sinottica;sud;17;NA;Italy
